tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt3900080	short	Chronicle of Cinematographer Vladimír Malík	Chronicle of Cinematographer Vladimír Malík	0	2011	\N	5	Biography,Short
tt3900090	short	#LiveLife for Kicks	#LiveLife for Kicks	0	2014	\N	22	Biography,Documentary,Short
tt3900096	short	Painting Cape Town	Painting Cape Town	0	2014	\N	23	Biography,Documentary,History
tt3900098	short	Psyched	Psyched	0	2014	\N	20	Comedy,Fantasy,Horror
tt3900140	short	Patient Zero	Patient Zero	0	2015	\N	16	Drama,Horror,Short
tt3900174	short	Alekto	Alekto	0	2014	\N	23	Sci-Fi,Short
tt3900178	short	Jusqu'ici	Jusqu'ici	0	2015	\N	23	Drama,Music,Romance
tt3900182	short	Dirty Blonde	Dirty Blonde	0	2015	\N	7	Comedy,Crime,Romance
tt3900186	short	Here's the Thing...	Here's the Thing...	0	2008	\N	7	Comedy,Short
tt3900214	short	The Ride	The Ride	0	2014	\N	7	Comedy,Short
tt3900222	short	Flow	Flow	0	2014	\N	\N	Documentary,Short
tt3900240	short	Food Fight	Food Fight	0	2014	\N	9	Comedy,Romance,Short
tt3900242	short	Moyross: The Media's Presentation and Regeneration	Moyross: The Media's Presentation and Regeneration	0	2009	\N	\N	Documentary,Short
tt3900284	short	What a Mess(Age)	What a Mess(Age)	0	2014	\N	\N	Comedy,Short
tt3900504	short	Pool School	Pool School	0	2013	\N	2	Comedy,Short
tt3900510	short	For Judith	For Judith	0	2014	\N	6	Drama,Romance,Short
tt3900526	short	Embrace	Embrace	0	2014	\N	10	Drama,Family,Romance
tt3900552	short	Powerhouse Hires a 4th Member	Powerhouse Hires a 4th Member	0	1993	\N	24	Comedy,Short
tt3900560	short	That's Magic	That's Magic	0	2014	\N	\N	Mystery,Short
tt3900564	short	Transcendence	Transcendence	0	2012	\N	5	Sci-Fi,Short
tt3900566	short	Die erste Frau auf dem Mond	Die erste Frau auf dem Mond	0	2014	\N	31	Drama,Short
tt3900578	short	Gown of Repentance	Gown of Repentance	0	2014	\N	11	Documentary,Drama,History
tt3900582	short	Drei	Drei	0	\N	\N	12	Comedy,Short
tt3900592	short	The Take	The Take	0	2012	\N	\N	Action,Short
tt3900596	short	Der Gin des Lebens	Der Gin des Lebens	0	2012	\N	23	Drama,Short
tt3900598	short	Truffles	Truffles	0	2014	\N	13	Comedy,Romance,Short
tt3900604	short	Goodnight Bogie	Goodnight Bogie	0	2013	\N	28	Adventure,Drama,Short
tt3900608	short	Those Lips I Have Kissed	Quelle labbra le ho baciate	0	2007	\N	\N	Sci-Fi,Short
