nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm5410000	Daniel Bacon	\N	\N	miscellaneous	tt2568602
nm5410002	Nile Jajo	\N	\N	actor,producer	tt2495890,tt8941714,tt3428264
nm5410003	Tom Leach	\N	\N	actor,writer	tt6870594,tt0115355,tt6642662,tt0096555
nm5410004	Craig Barnes	\N	\N	cinematographer	tt2495284
nm5410005	Anne Laure Consbruck	\N	\N	camera_department	tt5356562,tt2556048
nm5410007	Daria Ward	\N	\N	costume_department	tt2515134
nm5410008	Senada Alimanovic	\N	\N	actress	tt2507592
nm5410010	Chris Wall	\N	\N	producer	tt2530952
nm5410012	Regina Martin	\N	\N		tt2567148
nm5410013	Ceren Unsal	\N	\N	actor	tt2559128
nm5410014	Jonathan Cross	\N	\N	director,producer,writer	tt2495820,tt8367064,tt12708168
nm5410015	Daniel Craig	\N	\N	producer,writer,director	tt6204836,tt6192560,tt7271562,tt2481076
nm5410016	Gabriel Gigliotti	\N	\N	camera_department,producer	tt13056736,tt2560894
nm5410017	Chris Hope	\N	\N	producer,director,writer	tt2513408,tt1185418
nm5410018	Taylor Marxhausen	\N	\N	actress,composer	tt4956076,tt2517096,tt4569030,tt4472708
nm5410019	Solal Garcin	\N	\N	actor	tt2561204
nm5410020	Onesmus Shimwafeni	\N	\N	writer	tt2566276
nm5410021	Brent Howarth	\N	\N	actor,miscellaneous	tt1837613
nm5410022	Chris Wilkes	\N	\N		\N
nm5410025	Marie Kasmierczak	\N	\N	assistant_director,producer	tt2517516,tt10322136
nm5410026	Antony Cherian	\N	\N	editor	tt2566614
nm5410027	Julia Johnson	\N	\N		tt0476038
nm5410029	Néstor Luque	\N	\N	actor	tt2554234
nm5410030	Krystel Cosqueric	\N	\N	miscellaneous	tt2491110
nm5410031	Carson Wiens	\N	\N	camera_department	tt2565578
nm5410032	Lindsay Robb	\N	\N	actor	tt3491718,tt3081834,tt2550570
nm5410033	Destiny Laskowski	\N	\N	actress,writer,make_up_department	tt2556780,tt3328074,tt4454654
nm5410034	Corey Beaulieu	\N	\N	actor	tt8386646,tt2515160,tt1566388,tt1849737
nm5410035	Roberto Muro	\N	\N	actor	tt2525120
nm5410036	Kevin Lincoln	\N	\N	director,actor,writer	tt2495766
nm5410037	Julia Feinberg	\N	\N	actress	tt6815734,tt2728240,tt2520534
nm5410038	Amanda Langberg Hermansen	\N	\N	actress	tt2566080
nm5410039	S.D. Willems	\N	\N	composer	tt2478350,tt2677366
nm5410040	Andy Thomas	\N	\N	writer	tt2510712
nm5410041	Karalisa Dantas	\N	\N	producer	tt2567256
nm5410042	Rubén Gómez	\N	\N	actor	tt2526992
nm5410043	David Johnson	\N	\N	production_manager	tt2547588
nm5410044	Hanif Mawji	\N	\N	actor	tt0081646
nm5410045	Simon Lord	\N	\N	writer,producer,miscellaneous	tt10699150,tt6490394,tt7049272,tt8100702
nm5410046	Sebastian Lira	\N	\N	actor,editor,miscellaneous	tt2424028,tt2469202,tt2503980
nm5410047	Karrin Campf	\N	\N		tt2567170
nm5410048	María Dolores De Pablos Riquelme	\N	\N	actress,miscellaneous	tt2544380
nm5410049	Michael Hudson	\N	\N	actor	tt2537664
nm5410050	Eddy Zheng	\N	\N	producer	tt2560782
nm5410052	Gallant Ly	\N	\N	camera_department,editorial_department,cinematographer	tt11518976,tt2559258
nm5410053	Miyako Hatano	\N	\N	writer,miscellaneous	tt0112862,tt1263228,tt2367310
nm5410057	Mary-Claire Baker	\N	\N	producer	tt2549714
nm5410058	Priya Saxena	\N	\N	assistant_director,script_department,actress	tt5954088,tt3337550,tt5156746,tt4117088
nm5410059	Oscar Yoldi	\N	\N	actor	tt2538222,tt3060812,tt2788684,tt5748234
nm5410060	Mary McCrary	\N	\N		\N
nm5410061	Lynsey Frost	\N	\N	actress	tt5598076,tt2498068,tt6175708,tt3862036
nm5410062	Munk Vera	\N	\N	editor	tt2565272
nm5410063	Cristina Cebrián Llácera	\N	\N	art_director	tt2568080
nm5410064	Leonard Koch	\N	\N	visual_effects	tt1428076
nm5410065	Frank Polievka Jr.	\N	\N	producer	tt2480870,tt3647506
nm5410066	The Delaware Tribe of Indians	\N	\N	producer	tt2515588
nm5410067	James Brooks	\N	\N	actor	tt2543610
nm5410068	Chris Wetmore	\N	\N	actor	tt2566998
nm5410069	Laura Galidie	\N	\N	actor	tt4730114,tt7686052,tt5716052,tt2516400
nm5410071	Gonzalo Salamanca	\N	\N	actor	tt2503980
nm5410072	Corey Allen	\N	\N	actor	tt5290382,tt2452242,tt15722500,tt2741602
nm5410073	Sanish Aseem	\N	\N	assistant_director	tt3288508,tt2567370
nm5410075	David Yaro	\N	\N	director,editor,producer	tt2502440
nm5410076	Mamas	\N	\N	director,writer	tt3685728,tt2507728
nm5410077	Odair Lisboa	\N	\N	sound_department	tt2567402
nm5410078	Christine Canepa	\N	\N		tt2566452
nm5410079	Jérémy Boisseau	\N	\N	sound_department	tt4249352,tt2496474,tt6445250,tt3417948
nm5410080	Juliane Fezer	1976	\N	director,writer,editor	tt9207956,tt2494820
nm5410081	Paul De'bruyn	\N	\N	actor	tt2563794
nm5410082	Mike Freer	\N	\N	camera_department	tt2556762
nm5410083	Lasheela Strother	\N	\N	actor	tt2550308
nm5410084	Carlos Monteiro	\N	\N	actor	tt2532862
nm5410085	Brenten Pieper	\N	\N	actor	tt2560202
nm5410086	Mark Rotondo	\N	\N	producer,writer,director	tt5149854,tt3595500,tt4950344,tt3907738
nm5410087	Emi Itagaki	\N	\N	actress	tt9905448,tt10145354,tt2567920
nm5410088	Tiril Jessen Bakke	\N	\N	actress	tt2535202
nm5410089	Astrid Staartjes	\N	\N	miscellaneous	tt2567276
nm5410090	Geoff Durham	\N	\N	miscellaneous,director,writer	tt7003976,tt5887932,tt6329726,tt2517020
nm5410091	Friderun Thompson	\N	\N	writer	tt2500512
nm5410093	Zach Rice	\N	\N	art_department,miscellaneous	tt2555218,tt2963070,tt2584364
