nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm10190000	Haris Hourmouzis	\N	\N		tt9128430
nm10190001	Sandy Tsantaki	\N	\N	miscellaneous	tt12571888,tt9128430
nm10190002	Maria Paboukidi	\N	\N	miscellaneous	tt9128430,tt11714956
nm10190003	Mark A. Gunter	\N	\N		tt9128452
nm10190004	Jackson Gunter	\N	\N		\N
nm10190005	Nasim Einy	\N	\N	director	\N
nm10190006	Aditya Kumar	\N	\N	director	tt9128458
nm10190007	Paulina Campos	\N	\N	cinematographer	\N
nm10190008	Flora Korkuc	\N	\N		\N
nm10190009	Peter Kalisch	\N	\N	actor,art_department	tt9128502,tt16105816,tt8358488,tt11137276
nm10190010	James Hurwitz	\N	\N	editorial_department,actor,cinematographer	tt4154796,tt1025100,tt2935510,tt0437086
nm10190011	Tanner Ross	\N	\N	cinematographer	tt9128502,tt10481616,tt11137276
nm10190012	Enno Lenze	\N	\N		tt15275848,tt13490106
nm10190013	Baukje Stoop	\N	\N	make_up_department	\N
nm10190014	Ali Servet Donbaloglu	\N	\N	actor	tt4901120
nm10190015	Helin Seyrek	\N	\N	actress	tt4901120
nm10190016	Saim Babayigit	\N	\N	actor	tt14981432,tt4901120
nm10190017	Ilker Çeliksüngü	\N	\N	actor	tt4901120
nm10190018	Cebrail Ortabakan	\N	\N	actor	tt4901120
nm10190019	Irem Kayisoglu	\N	\N	assistant_director,actress	tt12694140,tt4320258,tt4901120
nm10190020	Tugçe Özdil	\N	\N	actress	tt4901120
nm10190021	Irfan Yeni	\N	\N	actor	tt2544148,tt4901120,tt9279356
nm10190022	Erdal Dogan	\N	\N	actor	tt0845088,tt4901120
nm10190023	Emine Eser	\N	\N	actress	tt4901120,tt5303516,tt7541582
nm10190024	Olcay Sakalli	\N	\N	actor	tt4901120
nm10190025	Selin Mansuroglu	\N	\N	actress	tt4901120
nm10190026	Serdar Teoman	\N	\N	actor	tt0845088,tt7431994,tt4901120
nm10190027	Kyle Breeden	\N	\N	producer,director	\N
nm10190028	Rachel Davis	\N	\N	actor	tt9128512
nm10190029	Cassidy Lewis	\N	\N	actor	\N
nm10190031	Kyle Stein	\N	\N	actor	tt9128512
nm10190032	David Pawlak	\N	\N	actor	\N
nm10190033	Jeb Massaro	\N	\N	actor	tt9128516
nm10190034	Matt Sauers	\N	\N	actor,camera_department,make_up_department	tt9128516
nm10190035	Nick Ravins	\N	\N	actor	tt9128516
nm10190036	Mercy Reyes	\N	\N	actor	tt9128516
nm10190037	Anthony Brost	\N	\N	actor,camera_department,costume_department	tt9128516
nm10190038	Terrence Browne	\N	\N	actor,camera_department,miscellaneous	tt12070504,tt12350220,tt9128516
nm10190039	Cali Jones	\N	\N	actor	tt9128516
nm10190040	Cabell Vildibill	\N	\N	director,writer,cinematographer	tt12402204,tt12070504,tt12395830,tt9128516
nm10190041	Robbie Rodriguez	\N	\N	actor,camera_department,make_up_department	tt9128516
nm10190042	Adel Vildibill	\N	\N	actor	tt9128516
nm10190043	Walgreens Manager	\N	\N		\N
nm10190044	Raymond Garcia Feleciand	\N	\N	camera_department	tt9128516
nm10190045	Tony Hurst	\N	\N	camera_department,actor,writer	tt12350220,tt9128516
nm10190046	Florida Vildibill	\N	\N	actor	tt9128516
nm10190047	Jared Sims	\N	\N	stunts,writer,costume_department	tt12350220,tt9128516,tt13007806,tt13228242
nm10190048	Meloney Herrera	\N	\N	actor	tt9128516
nm10190049	Chandler McGlothin	\N	\N	actor	tt9128516
nm10190050	Ray Garcia	\N	\N	actor,special_effects,set_decorator	tt9128516,tt12395830
nm10190051	Hunter Sinclair	\N	\N	actor	tt12350220,tt9128516
nm10190052	Jeff Lauhon	\N	\N	camera_department,actor,editorial_department	tt9128516
nm10190053	Brianna Bonner	\N	\N	actor	tt9128516
nm10190054	Anthony Lemons	\N	\N	actor	tt9128516
nm10190055	la Rae Hartley	\N	\N	actor	\N
nm10190056	Patrick Woodcock	\N	\N	composer,actor,producer	tt9128516,tt12070504,tt12395830,tt12402204
nm10190057	Hunter Martin	\N	\N	actor,sound_department,camera_department	tt9128516,tt11676368,tt12350220
nm10190058	Odie Vildibill	\N	\N	actor	tt9128516
nm10190060	Mia Nishanian	\N	\N	director	\N
nm10190061	Charms Choker	\N	\N	director	tt9128522
nm10190063	Devin Richardson	\N	\N	director,writer	tt9128524
nm10190064	Tadas Padvarietis	\N	\N	actor	\N
nm10190065	Povilas Dryza	\N	\N		\N
nm10190066	Julien André Steger	\N	\N		tt9128528
nm10190067	Matthias Hirschhuber	\N	\N	actor	\N
nm10190068	David Denz	\N	\N	actor	\N
nm10190069	Hansjörg Ebnicher	\N	\N	actor	\N
nm10190070	Matthias Reimeier	\N	\N	actor	\N
nm10190071	Elena Knapp	\N	\N	actress	\N
nm10190072	Thomas Öfner	\N	\N	actor	\N
nm10190073	Brian Cromwell Smith	\N	\N	producer	\N
nm10190074	Alison Smith	\N	\N	producer	tt16092108,tt9128536,tt7760208
nm10190075	Donatello The Turtle	\N	\N	actor	tt8129456
nm10190076	Jamie Leaton	\N	\N	actor	\N
nm10190077	Mikolaj Nowakowski	\N	\N		\N
nm10190078	Karol Kmiec	\N	\N		\N
nm10190079	Kevin O'Dea	\N	\N	actor	tt6384192,tt9072440,tt8686104
