nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm3860000	Flore Guillet	\N	\N	editor,editorial_department	tt10850214,tt1629345,tt6121444,tt6194540
nm3860001	Ben Montemayor	\N	\N	camera_department,editor,editorial_department	tt4498162,tt13735010,tt19884802,tt13061900
nm3860002	Brian Flanagan	\N	\N		\N
nm3860003	Luis González	\N	\N	actor	tt1629262
nm3860004	Pete Wonder	\N	\N	composer,sound_department	tt1415274,tt3290452
nm3860005	Harriet Standish Kavrukov	\N	\N	art_department,camera_department	tt0087925
nm3860007	Joesph Shane	\N	\N	camera_department	tt1578265
nm3860009	Puppy Nestler	\N	\N		\N
nm3860011	Fab Marlowe	\N	\N	editor	tt0153278
nm3860012	Mathijs Stel	\N	\N	actor,miscellaneous	tt1754931,tt1629437,tt2197903
nm3860013	Kyung Choi	\N	\N	producer,art_director,production_designer	tt1629394,tt1690544
nm3860014	Shôtarô Mamiya	1993	\N	actor	tt6207118,tt9554846,tt11923304,tt8952826
nm3860015	Paqui Navarro	\N	\N	actress	tt2897628
nm3860016	Everett Karie	\N	\N	camera_department	tt0148736
nm3860017	Tatsuya Ozaki	\N	\N	miscellaneous,animation_department,art_department	tt0802988,tt2007381,tt2306972,tt4795504
nm3860018	Monique Sylvestre	\N	\N		tt1537186
nm3860019	Elliot Lucas	\N	\N	cinematographer,producer,director	tt5891902,tt1033575,tt1298650,tt5056578
nm3860020	Shiro Kida	\N	\N	actor	tt0062041
nm3860021	Carlos De Piero	\N	\N		\N
nm3860022	Vincent Chow	\N	\N	actor	tt15035102,tt0941372
nm3860023	Laurie Graham	\N	\N	art_department	tt0087925
nm3860025	Madhu Pandit Dasa	\N	\N	producer	tt1629042
nm3860026	Jay Stenhouse	\N	\N		\N
nm3860027	Mike Daniel	\N	\N	music_department	tt0087925
nm3860029	A.B. Michaels	\N	\N	sound_department	tt0153278
nm3860031	Maialen Vega	\N	\N	actress	tt2386536,tt7654820,tt8141012,tt1629249
nm3860032	Gary Kross	\N	\N	production_manager	tt1578265
nm3860033	Jordan Stevens	\N	\N	music_department,composer,sound_department	tt2144006,tt2188924,tt2349210,tt1627895
nm3860034	Adam Saunders	\N	\N	soundtrack,composer,music_department	tt1720616,tt3949660,tt1045772,tt0901476
nm3860035	Lucie Flax Bernheim	\N	\N		\N
