nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm14210001	Mandy Peters	\N	\N	actress	\N
nm14210002	Vasileios Skouris	\N	\N		\N
nm14210003	Kyriakos Kynigopoulos	\N	\N		\N
nm14210004	Konstantinos Lyketsos	\N	\N		\N
nm14210005	Ercan Kara Osman	\N	\N		\N
nm14210006	Ahmet Garoglou	\N	\N		\N
nm14210007	Giorgos Vikatos	\N	\N		\N
nm14210008	Mikolaj Hajduk	\N	\N	actor	tt0262975
nm14210009	Maria Korczynska	\N	\N	actress	tt0262975
nm14210011	T.J. Elzinga	\N	\N		tt13951868
nm14210013	Jim Cox	\N	\N		\N
nm14210014	Evan Cheshire	\N	\N		\N
nm14210015	Harry Cheshire	\N	\N		\N
nm14210016	LadyMandevil	\N	\N		\N
nm14210017	Tonks Blom	\N	\N	director,writer,editor	\N
nm14210018	Mélissandre Bleuet	\N	\N	actress	\N
nm14210019	Philippa Hendry	\N	\N	actress	\N
nm14210020	Xander Mourniem Dunbar	\N	\N	composer	tt23377616
nm14210021	Steve Thompson	\N	\N		\N
nm14210022	Sarah Nassauer	\N	\N		tt23377868
nm14210023	Andrzej Kasprzak	\N	\N	actor	tt0262975
nm14210024	Arkadiusz Urbaniak	\N	\N	actor	tt0262975
nm14210025	Caludia Gryz	\N	\N	actress	tt0262975
nm14210026	Hrysa Anastasi	\N	\N	music_department	\N
nm14210027	Ashley Reed	\N	\N	director	\N
nm14210028	Tatiana von Rheinbaben	\N	\N	producer	\N
nm14210029	Joseph Wilkinson	\N	\N	composer	\N
nm14210030	Robin Sällström	\N	\N	editor	\N
nm14210031	Joella Hinson-King	\N	\N	actress	\N
nm14210032	Evan Wilshie	\N	\N	camera_department	\N
nm14210033	Mihalis Koumbios	\N	\N	music_department	\N
nm14210034	Nikodem Kolakowski	\N	\N	actor	tt0262975
nm14210035	Ewelina Pienkowska	\N	\N	actor	tt0262975
nm14210036	Jason Devón Jenkins	\N	\N	actor	tt11639952
nm14210037	Tim Bosby	\N	\N	actor	tt11639952
nm14210038	Simon Cook	\N	\N	actor	tt11639952
nm14210039	Corey Chapman	\N	\N	actor	tt11639952
nm14210040	Alan Lamb	\N	\N	actor	\N
nm14210041	Derek Law	\N	\N	actor	tt11639952
nm14210042	Ed McAlexander	\N	\N	actor	tt11639952
nm14210043	Ramesh Rana	\N	\N	director	tt23379618
nm14210044	Pruthvi Shekhar	\N	\N	actor	\N
nm14210045	Sabeena Jasmine	\N	\N	actress	\N
nm14210046	Sai Bharadwaj Vipparti	\N	\N	editor	tt23379618
nm14210047	Barton Mills	\N	\N	actor	tt18399030
nm14210048	Pam Predisik	\N	\N	production_manager	tt1193456
nm14210049	Ryan Williams	\N	\N		\N
nm14210050	John Anderson	\N	\N		\N
nm14210051	Rick Anderson	\N	\N		tt15553888
nm14210052	Yurii Marchenko	\N	\N		tt23380208
nm14210053	Oleksandra Ochman	\N	\N	producer	tt23380208
nm14210054	Vidya Sagar	\N	\N	actor	\N
nm14210055	Chandrika	\N	\N	actress	\N
nm14210056	Afsar Naseeb Mohammad	\N	\N	actor	tt23381002
nm14210057	Christopher Lynch	\N	\N	actor	tt22535072
nm14210058	Gustavo Velazquez	\N	\N	sound_department	tt23159124
nm14210059	Noah Embry	\N	\N	actor	tt18560250
nm14210063	Emily Jade	\N	\N	actress	\N
nm14210064	Tommy Thompson	\N	\N	camera_department	tt0078810
nm14210065	Tom Stern	\N	\N	miscellaneous	tt0078810
nm14210066	Howard Meibach	\N	\N	miscellaneous	tt0078810
nm14210067	Barbara Wilcox	\N	\N	miscellaneous	tt0078810
nm14210069	Dimitri Araque	\N	\N	casting_department	tt23311214
nm14210070	Vasilis Soukeras	\N	\N	music_department	\N
nm14210071	Daniela Bini	\N	\N	actress	tt21199996
nm14210072	Joan Navarro	\N	\N	actor	tt21199996
nm14210073	Ambady Syam	\N	\N	cinematographer	tt20871714
nm14210074	Nina Piccaluga	\N	\N	actress	\N
nm14210075	Simone Bersotti	\N	\N	actor	\N
nm14210076	Loriana Sbaragli	\N	\N	actress	\N
nm14210077	Maria Rossitto	\N	\N	actress	\N
nm14210078	Francesco Stricchi	\N	\N	actor	\N
nm14210079	Vittoria Panichi	\N	\N	producer	\N
nm14210080	Luciana Calamassi	\N	\N	costume_department	\N
nm14210081	Teemu Leinonen	\N	\N		\N
nm14210082	Csaba Jansik	\N	\N		tt0368470
nm14210083	Marika Vihavainen	\N	\N		\N
nm14210084	Rochelle Miller	\N	\N	assistant_director	tt22262516
nm14210085	Florence Green	\N	\N	composer	tt23144634
nm14210086	Justyna Michalkiewicz-Waloszek	\N	\N	director,writer	\N
nm14210087	John Dale	\N	\N	writer	tt22495072
nm14210088	Audrey Hobert	\N	\N	writer	tt22495072
nm14210089	Alan Yanaga	\N	\N	writer	tt22495072
nm14210090	Adalina T. Pepper	\N	\N	actress	\N
nm14210091	Boombamontana	\N	\N	music_department,actor,composer	\N
nm14210092	Stefania Lyberopoulou	\N	\N	costume_department	\N
nm14210093	James Lewis	\N	\N	music_department	\N
nm14210094	Alexander Hotz	\N	\N	director	\N
nm14210095	Jacob Rey	\N	\N	animation_department	tt23377868
nm14210096	Qian Weizhong	\N	\N	miscellaneous	tt23377868
nm14210097	Javier Castro	\N	\N	assistant_director	\N
nm14210098	Edward Scott Jr.	\N	\N	director,producer	\N
nm14210099	Caleb Ameh	\N	\N	actor	tt23385176
nm14210100	Janet Avan	\N	\N	actor	tt23385176
nm14210101	Anthony Woode	\N	\N	actor	\N
nm14210102	Victoria Dede Teye	\N	\N	actor	\N
nm14210103	Jessica Williams	\N	\N	actor	\N
nm14210104	Janet Boyefio	\N	\N	actor	tt23385176
nm14210105	Hogan Gabriel	\N	\N	actor	\N
nm14210106	Blessing Sunday	\N	\N	actor	tt23385176
nm14210107	Baba Tam	\N	\N	actor	tt23385176
nm14210108	Ay Pumpim	\N	\N	actor	tt23385176
nm14210109	Mathew Eriba	\N	\N	actor	tt23385176
nm14210110	Bumba Ibrahim	\N	\N	actor	\N
nm14210111	Alex Lee	\N	\N	actor	\N
nm14210112	Gold Olawore	\N	\N	actor	tt23385176
nm14210113	Love Olawore	\N	\N	actor	tt23385176
nm14210114	Nii Lante	\N	\N	editor	\N
nm14210115	Colette Makindi	\N	\N	actress	tt0155436
nm14210116	Roger Clark	\N	\N		\N
nm14210117	Anders Kulläng	\N	\N		\N
nm14210118	Alan Ross	\N	\N	assistant_director	\N
nm14210119	Howard Everitt	\N	\N	editorial_department	\N
nm14210120	Paul Cornfield	\N	\N	sound_department	\N
nm14210121	Martin Sawyer	\N	\N	sound_department	\N
nm14210122	Roger Edmunds	\N	\N	miscellaneous	\N
nm14210123	Anthony Sampson	\N	\N		\N
nm14210124	Peter Reeve	\N	\N		\N
nm14210125	Anthony Hart	\N	\N		\N
nm14210126	Dwarika Dahiya	\N	\N	actress	\N
nm14210127	Arosa	\N	\N	actress	tt23385200
nm14210128	Eva Jayne	\N	\N	actress	tt23385200
nm14210129	Monica Flower	\N	\N	actress	\N
nm14210130	Clara Hewitt	\N	\N	actress	\N
nm14210131	B. Wesson	\N	\N	miscellaneous	\N
nm14210132	Kirby D Runyon	\N	\N		\N
nm14210133	Vanina Beauchamps Assali	\N	\N	writer	tt23385236
nm14210134	Nathalie Ile	\N	\N		\N
nm14210135	Christian Marshall	\N	\N	cinematographer	\N
nm14210136	Madeleine Duys	\N	\N	cinematographer	\N
nm14210137	Chorus	\N	\N	sound_department	tt23385236
nm14210138	Meng Yun Lin	\N	\N	animation_department	tt12013558
nm14210139	Rana Sadek	\N	\N	actor	\N
nm14210140	Allaa Daoud	\N	\N	actor	\N
nm14210141	Sherine Azzam	\N	\N	actor	\N
nm14210142	Peter Ordower	\N	\N	actor	\N
nm14210143	Kumail Alshahin	\N	\N	producer	\N
nm14210144	Yazid Suliman	\N	\N	actor	\N
nm14210145	Younis Dhaher	\N	\N	actor	\N
nm14210146	Farhan Arifuddin	\N	\N	actor	\N
nm14210147	Yousef Al-Ibadi	\N	\N	actor	\N
nm14210148	Abdul-Karim Al-Ibadi	\N	\N	actor	\N
nm14210149	Alix Herard	\N	\N	composer	\N
nm14210150	Erik Anderson	\N	\N	composer	\N
nm14210151	Cameron Grant	\N	\N	composer	\N
nm14210152	Hasan Khan	\N	\N	cinematographer	\N
nm14210153	Abigail Kendell	\N	\N	actress	\N
nm14210154	Shaunnay Harris	\N	\N	actress	\N
nm14210156	Pamela Fowler	\N	\N		\N
nm14210157	Myrto Tasioula	\N	\N	actress	\N
nm14210158	Gogo Tasioula	\N	\N	actress	\N
nm14210159	Vera Emmanouilidi	\N	\N	costume_department	\N
nm14210160	Elena Georgiou	\N	\N	make_up_department	\N
nm14210161	Dimitris Sintos	\N	\N	music_department	\N
nm14210162	Kostas Kalantzis	\N	\N	music_department	\N
nm14210163	Matteo Marziali	\N	\N	producer	\N
nm14210164	Paul Cappellini	\N	\N	actor	\N
nm14210165	Alejo Bayssette	\N	\N		\N
nm14210167	Jacob Reynolds	\N	\N	animation_department	tt23377868
nm14210168	Aleksandr Varnaev	\N	\N	actor	tt13996386
nm14210169	Leonid Margolin	\N	\N	actor	\N
nm14210170	Christian Chavez	\N	\N	actor	tt21969210
nm14210171	Jonathan Chavez	\N	\N	actor	tt21969210
nm14210172	Vinicius Bellemo	\N	\N	director,writer,editor	tt23385290
nm14210173	Arek Dvornechuck	\N	\N		\N
nm14210174	Krystal Shanelle	\N	\N		\N
nm14210175	Aleksander Cacko	\N	\N	actor	tt0386946
nm14210176	Fotis Tantekidis	\N	\N	music_department	\N
nm14210177	Marios Tsoulhai	\N	\N	miscellaneous	\N
nm14210178	Natalee Halliburton	\N	\N	actress	\N
nm14210179	Justin Aquino	\N	\N		\N
nm14210180	Matthew Caponi	\N	\N		\N
nm14210181	Laura Hansen	\N	\N		\N
nm14210182	Elicia Price	\N	\N		\N
nm14210193	Irena Roberts	\N	\N		\N
nm14210194	Junho Chang	\N	\N	composer	\N
nm14210195	Victor Marius Moise	\N	\N		\N
nm14210196	David Robson	\N	\N	composer	\N
nm14210197	Moises Maciel	\N	\N	composer	\N
nm14210198	Sherad Kelly	\N	\N		\N
nm14210199	Marcelino Rose III	\N	\N		\N
nm14210200	Ruben Stallworth	\N	\N		\N
nm14210201	Renford Stallworth	\N	\N		\N
nm14210202	Vincent E. Biffle	\N	\N		\N
nm14210203	Prayag Zilka	\N	\N	actor	\N
nm14210204	Nilay Shah	\N	\N	writer	tt23385890
nm14210205	Shubham Kumar Ojha	\N	\N	actor	\N
nm14210206	Priyasha Sai Ukil	\N	\N	actress	\N
nm14210207	Aruna Mohanty	\N	\N	actress	tt23330142
nm14210208	Debasish Patanaik	\N	\N	actor	\N
nm14210209	Luisa Lemgruber	\N	\N	sound_department	tt23035496
nm14210210	Govind Sharma	\N	\N	assistant_director	tt23157384
nm14210211	Christian Eckstein	\N	\N	camera_department	tt23157384
nm14210212	Viviane Rapp	\N	\N	costume_designer,production_designer	\N
nm14210213	Raoul	\N	\N	director	\N
nm14210218	Leo IV	\N	\N	sound_department	\N
nm14210219	Mason Williams	\N	\N	miscellaneous	tt15388038
nm14210220	Kiri Stewart	\N	\N	director,editor,producer	\N
nm14210221	Abdullah Ko	\N	\N	actor	\N
nm14210222	Tamer Akay	\N	\N	actor	\N
nm14210223	Asalet Durmus	\N	\N	actor	\N
nm14210224	Cindy Christiaens	\N	\N		\N
nm14210225	Kathleen Luyckx	\N	\N		\N
nm14210232	Altie Yazzie	\N	\N	actor	\N
nm14210233	Switch	\N	\N	music_department	\N
nm14210234	Gal3y	\N	\N	music_department	\N
nm14210236	Ada Giray	\N	\N	actress	\N
nm14210237	Gaibandhar Chele Raton	\N	\N	actor	\N
nm14210238	Jackie Smithson	\N	\N		\N
nm14210239	Julie Doss	\N	\N		\N
nm14210240	Matt Jacobsen	\N	\N		\N
nm14210241	Robert Bever	\N	\N		\N
nm14210242	Michael Bever	\N	\N		\N
nm14210243	Eric Bentz	\N	\N		\N
nm14210244	Daniel Bever	\N	\N		\N
nm14210245	Rhianna Russell	\N	\N		\N
nm14210246	Gillian Nielsen	\N	\N	actress,assistant_director,miscellaneous	tt13831534,tt15213120,tt20201720
nm14210249	Patrik Palasek	\N	\N	cinematographer	\N
nm14210250	Hans Bredelow	\N	\N	production_manager	\N
nm14210251	Ting Guo	\N	\N	animation_department	\N
nm14210252	Yue Chun Wang	\N	\N	animation_department	\N
nm14210253	Ke Chen	\N	\N	animation_department	\N
nm14210254	Yu Chen	\N	\N	animation_department	\N
nm14210255	Jun Jiang	\N	\N	animation_department	\N
nm14210256	Tim McBride	\N	\N	actor	tt21608368
nm14210257	Tom	\N	\N		\N
nm14210258	Madison	\N	\N		\N
nm14210259	Karen	\N	\N		\N
nm14210260	Jan	\N	\N		\N
nm14210261	Tymon Szkopek	\N	\N	actor	\N
nm14210262	Amjad Milhem	\N	\N	actor	\N
nm14210263	Darcey Campion	\N	\N	actor	\N
nm14210264	Frank Dylan	\N	\N		\N
nm14210265	Anaiah Orlando	\N	\N		\N
nm14210266	Linda	\N	\N	actress	\N
nm14210267	Chloe' M.	\N	\N	actress	\N
nm14210268	Bella	\N	\N	actress	\N
nm14210269	Mats	\N	\N	actor	tt23388560
nm14210271	Rion Sumiyoshi	2003	\N		\N
nm14210274	Syed Alve Ahad	\N	\N		\N
nm14210275	Veronica Molteni	\N	\N	set_decorator	\N
nm14210276	Mojo Blackman	\N	\N	actor	\N
nm14210277	Kristina Svensson	\N	\N	actress	\N
nm14210278	Melissa	\N	\N	actress	\N
nm14210279	David Hughes	\N	\N	art_department	tt0075548
nm14210280	Jaiden Gill	\N	\N	actress	\N
nm14210281	McFunkypants	\N	\N	composer	\N
nm14210282	Lisa Margolis	\N	\N	miscellaneous	tt23144202
nm14210283	Ramon Velasquez	\N	\N	camera_department	\N
nm14210284	Michael Adams	\N	\N		tt7371654
nm14210285	Evan Russel	\N	\N		tt7371654
