nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm4950000	Krishna Ghosh	\N	\N	actor	tt1527053
nm4950001	The Reuten Family	\N	\N		\N
nm4950002	Tony Mack	\N	\N	actor	tt2134194
nm4950003	Allyson Leigh	\N	\N	actress	tt2134194
nm4950004	Creative Generation Choir	\N	\N	actor	tt2300835,tt5810862
nm4950005	Cam & Andrew Wiebe	\N	\N	composer	tt2301299
nm4950006	Rina Pal	\N	\N	miscellaneous	tt1527053
nm4950007	Sujit Chakraborty	\N	\N	assistant_director,actor	tt1590140,tt4270840,tt0237385,tt1593673
nm4950008	Demetrio Vicque	\N	\N	actor	tt1828239
nm4950009	Ganesh Das	\N	\N	actor	tt1527053
nm4950010	Ramen Saha	\N	\N		\N
nm4950012	Gippytummy	\N	\N	composer	tt2301151
nm4950013	Richard Lord	\N	\N	actor	tt2281179
nm4950014	Ratan Das	\N	\N	actor	tt1527053
nm4950015	Kelly-Jane GIBSON	\N	\N		\N
nm4950016	Eric Solberg	\N	\N	manager	\N
nm4950017	Jean-Marc Lopez	\N	\N	actor	tt1828239
nm4950018	Jacob Olmstead	\N	\N	actor	tt2281179
nm4950019	Azamit	\N	\N	actress,costume_department	tt1828239
nm4950020	Dave Zierler	\N	\N	executive	\N
nm4950021	Clara Wells	\N	\N	director,actor,writer	tt2262157,tt3643132,tt7500526,tt7559218
nm4950022	Ujjwal Kumar	\N	\N	actor	tt0049643
nm4950023	Bijan Pal	\N	\N	composer,music_department	tt0049643,tt3628780
nm4950024	Perry Brooks Nichols	\N	\N	actor	tt2134194
nm4950025	Jagannath Chattopadhyay	\N	\N	sound_department	tt0049176,tt0049643,tt0215335
nm4950026	Cameron Crawford	\N	\N	actor	tt2281179
nm4950027	Stella Tümmler	\N	\N	writer,director,editor	tt2300807
nm4950028	Mahua Bhattacharya	\N	\N		\N
nm4950029	Rashbihari Jiu	\N	\N		\N
nm4950030	Guy Zajonc	\N	\N	producer	tt0464190,tt3906530
nm4950031	David Zingale	\N	\N	actor	tt2281179
nm4950032	Amanda Zingale	\N	\N	actress	tt2281179
nm4950033	Akshay Das	\N	\N	actor	tt1527053
nm4950034	Shuichi Fukuda	\N	\N	actor	tt1828239
nm4950035	Tamara Solum	\N	\N	actress	tt2281179
nm4950036	Yso	\N	\N	actress,costume_designer	tt1828239
nm4950037	Pierre Ferland	\N	\N	actor	tt1828239
nm4950038	Ashish Bhakat	\N	\N	actor	tt1527053
nm4950039	Alok Bhattacharya	\N	\N	actor	tt1527053,tt0084027,tt0090580
nm4950040	Crystal Lipscomb	\N	\N	actress	tt2281179
nm4950041	Olivia Fox	\N	\N	actress	tt2281179
nm4950042	Dani Fox	\N	\N	actress	tt2281179
nm4950043	Tam Suhaimi	\N	\N	actor,director	tt0276766,tt9898320,tt0110229,tt7197388
nm4950044	Nana Rosenørn Holland Bastrup	\N	\N	director,actor,art_director	tt2301025
nm4950045	Abhijit Raha	\N	\N	actor	tt1527053
nm4950046	George Bajoras	\N	\N	actor	tt1828239
nm4950047	Nunzia Vettosi	\N	\N		tt1094270
