tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt13300000	tvEpisode	Episode #10.21	Episode #10.21	0	1981	\N	\N	Music
tt13300002	tvEpisode	Episode #2.73	Episode #2.73	0	2020	\N	\N	Talk-Show
tt13300004	tvSeries	Taare Zameen Par	Taare Zameen Par	0	2020	\N	\N	Game-Show,Music
tt13300006	tvEpisode	Comme un pied	Comme un pied	0	2018	\N	\N	Animation,Comedy
tt13300008	tvEpisode	Episode #2.74	Episode #2.74	0	2020	\N	\N	Talk-Show
tt13300014	tvEpisode	Episode #25.29	Episode #25.29	0	2020	\N	\N	Talk-Show
tt13300016	tvEpisode	Episode #2.75	Episode #2.75	0	2020	\N	\N	Talk-Show
tt13300018	tvSeries	Molkki	Molkki	0	2020	2022	23	Drama
tt13300024	tvEpisode	The Voice Olympe	The Voice Olympe	0	2018	\N	\N	Animation,Comedy
tt13300026	tvEpisode	Famille Lorilleux	Famille Lorilleux	0	2020	\N	\N	Mystery
tt13300028	tvEpisode	Episode #2.76	Episode #2.76	0	2020	\N	\N	Talk-Show
tt13300030	tvEpisode	Episode #25.30	Episode #25.30	0	2020	\N	\N	Talk-Show
tt13300034	tvEpisode	Episode #1.9	Episode #1.9	0	2020	\N	\N	Talk-Show
tt13300036	tvEpisode	Episode #1.10	Episode #1.10	0	2020	\N	\N	Talk-Show
tt13300038	tvEpisode	Episode #20.21	Episode #20.21	0	\N	\N	\N	Comedy,Talk-Show
tt13300040	tvEpisode	Episode #20.22	Episode #20.22	0	\N	\N	\N	Comedy,Talk-Show
tt13300042	tvEpisode	Episode #20.23	Episode #20.23	0	\N	\N	\N	Comedy,Talk-Show
tt13300044	tvEpisode	Episode #20.24	Episode #20.24	0	\N	\N	\N	Comedy,Talk-Show
tt13300046	tvEpisode	Episode #20.25	Episode #20.25	0	\N	\N	\N	Comedy,Talk-Show
tt13300048	tvEpisode	Episode #20.27	Episode #20.27	0	\N	\N	\N	Comedy,Talk-Show
tt13300050	tvEpisode	Episode #20.26	Episode #20.26	0	\N	\N	\N	Comedy,Talk-Show
tt13300052	tvEpisode	Episode #20.29	Episode #20.29	0	\N	\N	\N	Comedy,Talk-Show
tt13300054	tvEpisode	Episode #20.28	Episode #20.28	0	\N	\N	\N	Comedy,Talk-Show
tt13300056	tvEpisode	Episode #20.30	Episode #20.30	0	\N	\N	\N	Comedy,Talk-Show
tt13300058	tvEpisode	Episode #2.77	Episode #2.77	0	2020	\N	\N	Talk-Show
tt13300060	tvEpisode	Episode dated 11 October 2020	Episode dated 11 October 2020	0	2020	\N	\N	Talk-Show
tt13300062	tvEpisode	Episode #13.21	Episode #13.21	0	\N	\N	\N	Comedy,Talk-Show
tt13300064	tvEpisode	Episode #13.22	Episode #13.22	0	\N	\N	\N	Comedy,Talk-Show
tt13300066	tvEpisode	Episode #13.24	Episode #13.24	0	\N	\N	\N	Comedy,Talk-Show
tt13300068	tvEpisode	Episode #13.23	Episode #13.23	0	\N	\N	\N	Comedy,Talk-Show
tt13300070	tvEpisode	Episode #13.25	Episode #13.25	0	\N	\N	\N	Comedy,Talk-Show
tt13300072	tvEpisode	Episode #13.27	Episode #13.27	0	\N	\N	\N	Comedy,Talk-Show
tt13300074	tvEpisode	Episode #13.26	Episode #13.26	0	\N	\N	\N	Comedy,Talk-Show
tt13300076	tvEpisode	Episode #13.28	Episode #13.28	0	\N	\N	\N	Comedy,Talk-Show
tt13300078	tvEpisode	Episode #13.29	Episode #13.29	0	\N	\N	\N	Comedy,Talk-Show
tt13300080	tvEpisode	Episode #13.30	Episode #13.30	0	\N	\N	\N	Comedy,Talk-Show
tt13300082	tvEpisode	Episode #13.32	Episode #13.32	0	\N	\N	\N	Comedy,Talk-Show
tt13300084	tvEpisode	Episode #13.31	Episode #13.31	0	\N	\N	\N	Comedy,Talk-Show
tt13300086	tvEpisode	Episode #13.33	Episode #13.33	0	\N	\N	\N	Comedy,Talk-Show
tt13300088	tvEpisode	Episode #13.35	Episode #13.35	0	\N	\N	\N	Comedy,Talk-Show
tt13300090	tvEpisode	Episode #13.34	Episode #13.34	0	\N	\N	\N	Comedy,Talk-Show
tt13300092	tvEpisode	Episode #13.36	Episode #13.36	0	\N	\N	\N	Comedy,Talk-Show
tt13300094	tvEpisode	Episode #13.37	Episode #13.37	0	\N	\N	\N	Comedy,Talk-Show
tt13300096	tvEpisode	Episode #13.38	Episode #13.38	0	\N	\N	\N	Comedy,Talk-Show
tt13300098	tvEpisode	Episode #13.39	Episode #13.39	0	\N	\N	\N	Comedy,Talk-Show
tt13300100	tvEpisode	Episode #13.40	Episode #13.40	0	\N	\N	\N	Comedy,Talk-Show
tt13300102	tvEpisode	Episode #12.21	Episode #12.21	0	\N	\N	\N	Comedy,Talk-Show
tt13300104	tvEpisode	Episode #2.78	Episode #2.78	0	2020	\N	\N	Talk-Show
tt13300106	tvEpisode	Episode #12.22	Episode #12.22	0	\N	\N	\N	Comedy,Talk-Show
tt13300108	tvEpisode	Episode #12.23	Episode #12.23	0	\N	\N	\N	Comedy,Talk-Show
tt13300110	tvEpisode	Episode #12.24	Episode #12.24	0	\N	\N	\N	Comedy,Talk-Show
tt13300112	tvEpisode	Episode #12.25	Episode #12.25	0	\N	\N	\N	Comedy,Talk-Show
tt13300114	tvEpisode	Episode #12.26	Episode #12.26	0	\N	\N	\N	Comedy,Talk-Show
tt13300116	tvEpisode	Episode #12.27	Episode #12.27	0	\N	\N	\N	Comedy,Talk-Show
tt13300118	tvEpisode	Episode #12.28	Episode #12.28	0	\N	\N	\N	Comedy,Talk-Show
tt13300120	tvEpisode	Episode #12.29	Episode #12.29	0	\N	\N	\N	Comedy,Talk-Show
tt13300122	tvEpisode	Episode #12.30	Episode #12.30	0	\N	\N	\N	Comedy,Talk-Show
tt13300126	tvEpisode	Episode #12.31	Episode #12.31	0	\N	\N	\N	Comedy,Talk-Show
tt13300128	tvEpisode	Episode #12.32	Episode #12.32	0	\N	\N	\N	Comedy,Talk-Show
tt13300130	tvEpisode	Episode #12.33	Episode #12.33	0	\N	\N	\N	Comedy,Talk-Show
tt13300132	tvEpisode	Episode #12.34	Episode #12.34	0	\N	\N	\N	Comedy,Talk-Show
tt13300134	tvEpisode	Episode #12.35	Episode #12.35	0	\N	\N	\N	Comedy,Talk-Show
tt13300136	tvEpisode	Episode #12.36	Episode #12.36	0	\N	\N	\N	Comedy,Talk-Show
tt13300138	tvEpisode	Episode #12.37	Episode #12.37	0	\N	\N	\N	Comedy,Talk-Show
tt13300140	tvEpisode	Episode #12.38	Episode #12.38	0	\N	\N	\N	Comedy,Talk-Show
tt13300142	tvEpisode	Episode #12.39	Episode #12.39	0	\N	\N	\N	Comedy,Talk-Show
tt13300144	tvEpisode	Episode #12.40	Episode #12.40	0	\N	\N	\N	Comedy,Talk-Show
tt13300146	tvEpisode	Episode #11.21	Episode #11.21	0	\N	\N	\N	Comedy,Talk-Show
tt13300148	tvEpisode	Episode #11.22	Episode #11.22	0	\N	\N	\N	Comedy,Talk-Show
tt13300150	tvEpisode	Episode #11.23	Episode #11.23	0	\N	\N	\N	Comedy,Talk-Show
tt13300152	tvEpisode	Episode #11.24	Episode #11.24	0	\N	\N	\N	Comedy,Talk-Show
tt13300154	tvEpisode	Episode #11.25	Episode #11.25	0	\N	\N	\N	Comedy,Talk-Show
tt13300156	tvEpisode	Episode #11.26	Episode #11.26	0	\N	\N	\N	Comedy,Talk-Show
tt13300158	tvEpisode	Episode #11.29	Episode #11.29	0	\N	\N	\N	Comedy,Talk-Show
tt13300160	tvEpisode	Episode #11.27	Episode #11.27	0	\N	\N	\N	Comedy,Talk-Show
tt13300162	tvEpisode	Episode #11.28	Episode #11.28	0	\N	\N	\N	Comedy,Talk-Show
tt13300164	tvEpisode	Episode #11.30	Episode #11.30	0	\N	\N	\N	Comedy,Talk-Show
tt13300166	tvEpisode	Episode #11.31	Episode #11.31	0	\N	\N	\N	Comedy,Talk-Show
tt13300168	tvEpisode	Episode #11.32	Episode #11.32	0	\N	\N	\N	Comedy,Talk-Show
tt13300170	tvEpisode	Episode #11.33	Episode #11.33	0	\N	\N	\N	Comedy,Talk-Show
tt13300172	tvEpisode	Episode #11.34	Episode #11.34	0	\N	\N	\N	Comedy,Talk-Show
tt13300176	tvEpisode	Episode #11.35	Episode #11.35	0	\N	\N	\N	Comedy,Talk-Show
tt13300178	tvEpisode	Episode #11.36	Episode #11.36	0	\N	\N	\N	Comedy,Talk-Show
tt13300180	tvEpisode	Episode #11.37	Episode #11.37	0	\N	\N	\N	Comedy,Talk-Show
tt13300182	tvEpisode	Episode #11.39	Episode #11.39	0	\N	\N	\N	Comedy,Talk-Show
tt13300184	tvEpisode	Episode #11.38	Episode #11.38	0	\N	\N	\N	Comedy,Talk-Show
tt13300186	tvEpisode	Episode #11.40	Episode #11.40	0	\N	\N	\N	Comedy,Talk-Show
tt13300188	tvEpisode	Appliance Repair Ripoffs Caught on Camera	Appliance Repair Ripoffs Caught on Camera	0	2020	\N	\N	News
tt13300190	tvEpisode	Auf nach Teneriffa!	Auf nach Teneriffa!	0	2020	\N	\N	Drama
tt13300192	tvEpisode	Episode #4.61	Episode #4.61	0	\N	\N	\N	Drama,Talk-Show
tt13300194	tvEpisode	Episode #4.62	Episode #4.62	0	\N	\N	\N	Drama,Talk-Show
tt13300198	tvEpisode	Episode #4.63	Episode #4.63	0	\N	\N	\N	Drama,Talk-Show
tt13300200	tvEpisode	Episode #4.64	Episode #4.64	0	\N	\N	\N	Drama,Talk-Show
tt13300202	tvEpisode	Episode #4.65	Episode #4.65	0	\N	\N	\N	Drama,Talk-Show
tt13300204	tvEpisode	Episode #4.66	Episode #4.66	0	\N	\N	\N	Drama,Talk-Show
tt13300206	tvEpisode	Episode #4.68	Episode #4.68	0	\N	\N	\N	Drama,Talk-Show
tt13300208	tvEpisode	Episode #4.67	Episode #4.67	0	\N	\N	\N	Drama,Talk-Show
tt13300210	tvEpisode	Episode #4.69	Episode #4.69	0	\N	\N	\N	Drama,Talk-Show
tt13300212	tvEpisode	Episode #4.70	Episode #4.70	0	\N	\N	\N	Drama,Talk-Show
tt13300214	tvEpisode	Episode #4.71	Episode #4.71	0	\N	\N	\N	Drama,Talk-Show
tt13300216	tvEpisode	Episode #4.73	Episode #4.73	0	\N	\N	\N	Drama,Talk-Show
tt13300218	tvEpisode	Episode #4.72	Episode #4.72	0	\N	\N	\N	Drama,Talk-Show
tt13300220	tvEpisode	Episode #4.74	Episode #4.74	0	\N	\N	\N	Drama,Talk-Show
tt13300222	tvEpisode	Episode #4.75	Episode #4.75	0	\N	\N	\N	Drama,Talk-Show
tt13300224	tvEpisode	Famille Kerr	Famille Kerr	0	2020	\N	\N	Mystery
tt13300226	tvEpisode	Episode #4.76	Episode #4.76	0	\N	\N	\N	Drama,Talk-Show
tt13300228	tvEpisode	Episode #4.77	Episode #4.77	0	\N	\N	\N	Drama,Talk-Show
tt13300230	tvEpisode	Ghosts of Highway 20	Ghosts of Highway 20	0	2021	\N	42	Crime,Drama,Mystery
tt13300232	tvEpisode	Episode #4.78	Episode #4.78	0	\N	\N	\N	Drama,Talk-Show
tt13300234	tvEpisode	Episode #4.79	Episode #4.79	0	\N	\N	\N	Drama,Talk-Show
tt13300236	tvEpisode	Episode #4.80	Episode #4.80	0	\N	\N	\N	Drama,Talk-Show
tt13300238	tvEpisode	Episode #3.61	Episode #3.61	0	\N	\N	\N	Drama,Talk-Show
tt13300240	tvEpisode	Episode #3.62	Episode #3.62	0	\N	\N	\N	Drama,Talk-Show
tt13300242	tvEpisode	Episode #3.63	Episode #3.63	0	\N	\N	\N	Drama,Talk-Show
tt13300244	tvEpisode	Episode #3.64	Episode #3.64	0	\N	\N	\N	Drama,Talk-Show
tt13300246	tvEpisode	Episode #3.65	Episode #3.65	0	\N	\N	\N	Drama,Talk-Show
tt13300248	tvEpisode	Episode #3.66	Episode #3.66	0	\N	\N	\N	Drama,Talk-Show
tt13300250	tvEpisode	Episode #3.67	Episode #3.67	0	\N	\N	\N	Drama,Talk-Show
tt13300252	tvEpisode	Episode #3.68	Episode #3.68	0	\N	\N	\N	Drama,Talk-Show
tt13300254	tvEpisode	Episode dated 1 August 1992	Episode dated 1 August 1992	0	1992	\N	\N	\N
tt13300256	tvEpisode	Episode #3.69	Episode #3.69	0	\N	\N	\N	Drama,Talk-Show
tt13300258	tvEpisode	Episode #3.70	Episode #3.70	0	\N	\N	\N	Drama,Talk-Show
tt13300262	tvEpisode	Episode #3.71	Episode #3.71	0	\N	\N	\N	Drama,Talk-Show
tt13300264	tvEpisode	Episode #3.72	Episode #3.72	0	\N	\N	\N	Drama,Talk-Show
tt13300266	tvEpisode	Episode #3.73	Episode #3.73	0	\N	\N	\N	Drama,Talk-Show
tt13300268	tvEpisode	Episode #3.74	Episode #3.74	0	\N	\N	\N	Drama,Talk-Show
tt13300270	tvEpisode	Episode #3.75	Episode #3.75	0	\N	\N	\N	Drama,Talk-Show
tt13300272	tvEpisode	Episode #3.76	Episode #3.76	0	\N	\N	\N	Drama,Talk-Show
tt13300274	tvEpisode	Episode #3.78	Episode #3.78	0	\N	\N	\N	Drama,Talk-Show
tt13300276	tvEpisode	Episode #3.77	Episode #3.77	0	\N	\N	\N	Drama,Talk-Show
tt13300278	tvEpisode	Episode #3.79	Episode #3.79	0	\N	\N	\N	Drama,Talk-Show
tt13300280	tvEpisode	Episode #3.80	Episode #3.80	0	\N	\N	\N	Drama,Talk-Show
tt13300282	tvEpisode	Episode dated 8 August 1992	Episode dated 8 August 1992	0	1992	\N	\N	\N
tt13300286	tvEpisode	Episode #2.82	Episode #2.82	0	\N	\N	\N	Drama,Talk-Show
tt13300290	tvEpisode	Episode #2.83	Episode #2.83	0	\N	\N	\N	Drama,Talk-Show
tt13300292	tvEpisode	Episode #2.84	Episode #2.84	0	\N	\N	\N	Drama,Talk-Show
tt13300294	tvEpisode	Episode #2.85	Episode #2.85	0	\N	\N	\N	Drama,Talk-Show
tt13300296	tvEpisode	Episode #2.87	Episode #2.87	0	\N	\N	\N	Drama,Talk-Show
tt13300300	tvEpisode	Episode #2.86	Episode #2.86	0	\N	\N	\N	Drama,Talk-Show
tt13300302	tvEpisode	Episode #2.88	Episode #2.88	0	\N	\N	\N	Drama,Talk-Show
tt13300304	tvEpisode	Episode #2.89	Episode #2.89	0	\N	\N	\N	Drama,Talk-Show
tt13300306	tvEpisode	Episode #2.91	Episode #2.91	0	\N	\N	\N	Drama,Talk-Show
tt13300308	tvEpisode	Episode #2.90	Episode #2.90	0	\N	\N	\N	Drama,Talk-Show
tt13300310	tvEpisode	Kisusasete! Manatsu no umi wa kiken ga ippai	Kisusasete! Manatsu no umi wa kiken ga ippai	0	1987	\N	\N	Animation,Comedy,Drama
tt13300312	tvEpisode	Episode #2.92	Episode #2.92	0	\N	\N	\N	Drama,Talk-Show
tt13300314	tvEpisode	Episode #2.93	Episode #2.93	0	\N	\N	\N	Drama,Talk-Show
tt13300316	tvEpisode	Episode #2.94	Episode #2.94	0	\N	\N	\N	Drama,Talk-Show
tt13300318	tvEpisode	Episode #2.95	Episode #2.95	0	\N	\N	\N	Drama,Talk-Show
tt13300320	tvEpisode	Episode #2.96	Episode #2.96	0	\N	\N	\N	Drama,Talk-Show
tt13300324	tvEpisode	Episode #2.97	Episode #2.97	0	\N	\N	\N	Drama,Talk-Show
tt13300326	tvEpisode	Episode #2.98	Episode #2.98	0	\N	\N	\N	Drama,Talk-Show
tt13300328	tvEpisode	Episode #2.99	Episode #2.99	0	\N	\N	\N	Drama,Talk-Show
tt13300330	tvEpisode	Episode #2.100	Episode #2.100	0	\N	\N	\N	Drama,Talk-Show
tt13300334	tvEpisode	Episode #1.81	Episode #1.81	0	\N	\N	\N	Drama,Talk-Show
tt13300338	tvEpisode	Episode #1.83	Episode #1.83	0	\N	\N	\N	Drama,Talk-Show
tt13300340	tvEpisode	Episode #1.84	Episode #1.84	0	\N	\N	\N	Drama,Talk-Show
tt13300342	tvEpisode	Episode #1.85	Episode #1.85	0	\N	\N	\N	Drama,Talk-Show
tt13300344	tvEpisode	Episode #1.86	Episode #1.86	0	\N	\N	\N	Drama,Talk-Show
tt13300348	tvEpisode	Episode #1.88	Episode #1.88	0	\N	\N	\N	Drama,Talk-Show
tt13300350	tvEpisode	Episode #1.89	Episode #1.89	0	\N	\N	\N	Drama,Talk-Show
tt13300354	tvEpisode	Episode #1.90	Episode #1.90	0	\N	\N	\N	Drama,Talk-Show
tt13300356	tvEpisode	Episode #1.91	Episode #1.91	0	\N	\N	\N	Drama,Talk-Show
tt13300358	tvEpisode	Episode #2.63	Episode #2.63	0	2020	\N	\N	Drama,Romance,Thriller
tt13300360	tvEpisode	Episode #1.93	Episode #1.93	0	\N	\N	\N	Drama,Talk-Show
tt13300362	tvEpisode	Episode #1.92	Episode #1.92	0	\N	\N	\N	Drama,Talk-Show
tt13300364	tvEpisode	Episode #1.94	Episode #1.94	0	\N	\N	\N	Drama,Talk-Show
tt13300366	tvEpisode	Episode #2.64	Episode #2.64	0	2020	\N	\N	Drama,Romance,Thriller
tt13300370	tvEpisode	Episode #1.96	Episode #1.96	0	\N	\N	\N	Drama,Talk-Show
tt13300372	tvEpisode	Episode #1.97	Episode #1.97	0	\N	\N	\N	Drama,Talk-Show
tt13300374	tvEpisode	Episode #1.98	Episode #1.98	0	\N	\N	\N	Drama,Talk-Show
tt13300376	tvEpisode	Episode #1.99	Episode #1.99	0	\N	\N	\N	Drama,Talk-Show
tt13300378	tvEpisode	Episode #1.100	Episode #1.100	0	\N	\N	\N	Drama,Talk-Show
tt13300382	tvEpisode	Episode #12.51	Episode #12.51	0	\N	\N	\N	Talk-Show
tt13300384	tvEpisode	Episode #12.52	Episode #12.52	0	\N	\N	\N	Talk-Show
tt13300386	tvEpisode	Episode #12.53	Episode #12.53	0	\N	\N	\N	Talk-Show
tt13300388	tvEpisode	Episode #12.54	Episode #12.54	0	\N	\N	\N	Talk-Show
tt13300390	tvEpisode	Episode #12.55	Episode #12.55	0	\N	\N	\N	Talk-Show
tt13300392	tvEpisode	Episode #12.57	Episode #12.57	0	\N	\N	\N	Talk-Show
tt13300394	tvEpisode	Episode #12.56	Episode #12.56	0	\N	\N	\N	Talk-Show
tt13300396	tvEpisode	Episode #12.58	Episode #12.58	0	\N	\N	\N	Talk-Show
tt13300398	tvEpisode	Episode #12.59	Episode #12.59	0	\N	\N	\N	Talk-Show
tt13300400	tvEpisode	Episode #12.60	Episode #12.60	0	\N	\N	\N	Talk-Show
tt13300406	tvEpisode	Episode #1.5522	Episode #1.5522	0	1991	\N	\N	Drama,Mystery,Romance
tt13300416	tvEpisode	Episode #12.43	Episode #12.43	0	2020	\N	\N	News,Talk-Show
tt13300418	tvEpisode	Episode dated 25 October 2020	Episode dated 25 October 2020	0	2020	\N	\N	Talk-Show
tt13300420	tvEpisode	Episode dated 25 October 2020	Episode dated 25 October 2020	0	2020	\N	\N	News,Talk-Show
tt13300422	tvEpisode	Episode dated 25 October 2020	Episode dated 25 October 2020	0	2020	\N	\N	News
tt13300430	tvEpisode	Episode #11.101	Episode #11.101	0	\N	\N	\N	Talk-Show
tt13300432	tvEpisode	Episode #11.103	Episode #11.103	0	\N	\N	\N	Talk-Show
tt13300434	tvEpisode	Episode #11.102	Episode #11.102	0	\N	\N	\N	Talk-Show
tt13300436	tvEpisode	Episode #11.105	Episode #11.105	0	\N	\N	\N	Talk-Show
tt13300438	tvEpisode	Episode #11.104	Episode #11.104	0	\N	\N	\N	Talk-Show
tt13300440	tvEpisode	Episode #11.106	Episode #11.106	0	\N	\N	\N	Talk-Show
tt13300442	tvEpisode	Episode #11.107	Episode #11.107	0	\N	\N	\N	Talk-Show
tt13300444	tvEpisode	Episode #11.108	Episode #11.108	0	\N	\N	\N	Talk-Show
tt13300446	tvEpisode	Episode #11.110	Episode #11.110	0	\N	\N	\N	Talk-Show
tt13300448	tvEpisode	Episode #11.109	Episode #11.109	0	\N	\N	\N	Talk-Show
tt13300450	tvEpisode	Episode #11.111	Episode #11.111	0	\N	\N	\N	Talk-Show
tt13300452	tvEpisode	Episode #11.112	Episode #11.112	0	\N	\N	\N	Talk-Show
tt13300454	tvEpisode	Episode #11.113	Episode #11.113	0	\N	\N	\N	Talk-Show
tt13300456	tvEpisode	Episode #11.114	Episode #11.114	0	\N	\N	\N	Talk-Show
tt13300458	tvEpisode	Episode #11.115	Episode #11.115	0	\N	\N	\N	Talk-Show
tt13300460	tvEpisode	Episode #11.116	Episode #11.116	0	\N	\N	\N	Talk-Show
tt13300462	tvEpisode	Episode #11.117	Episode #11.117	0	\N	\N	\N	Talk-Show
tt13300464	tvEpisode	Episode #11.118	Episode #11.118	0	\N	\N	\N	Talk-Show
tt13300466	tvEpisode	Episode #11.119	Episode #11.119	0	\N	\N	\N	Talk-Show
tt13300468	tvEpisode	Episode #11.120	Episode #11.120	0	\N	\N	\N	Talk-Show
tt13300470	tvEpisode	Episode #11.121	Episode #11.121	0	\N	\N	\N	Talk-Show
tt13300472	tvEpisode	Episode #11.122	Episode #11.122	0	\N	\N	\N	Talk-Show
tt13300474	tvEpisode	Episode #11.123	Episode #11.123	0	\N	\N	\N	Talk-Show
tt13300476	tvEpisode	Episode #11.124	Episode #11.124	0	\N	\N	\N	Talk-Show
tt13300480	tvEpisode	Episode #10.102	Episode #10.102	0	\N	\N	\N	Talk-Show
tt13300482	tvEpisode	Episode #10.101	Episode #10.101	0	\N	\N	\N	Talk-Show
tt13300484	tvEpisode	Episode #10.103	Episode #10.103	0	\N	\N	\N	Talk-Show
tt13300486	tvEpisode	Is it Possible to Beat New Super Mario Bros. U Deluxe While Permanently Crouching?	Is it Possible to Beat New Super Mario Bros. U Deluxe While Permanently Crouching?	0	2020	\N	31	Comedy
tt13300488	tvEpisode	Episode #10.104	Episode #10.104	0	\N	\N	\N	Talk-Show
tt13300490	tvEpisode	Episode #10.105	Episode #10.105	0	\N	\N	\N	Talk-Show
tt13300492	tvEpisode	Episode #10.106	Episode #10.106	0	\N	\N	\N	Talk-Show
tt13300494	tvEpisode	Episode #10.107	Episode #10.107	0	\N	\N	\N	Talk-Show
tt13300496	tvEpisode	Episode #10.109	Episode #10.109	0	\N	\N	\N	Talk-Show
tt13300498	tvEpisode	Episode #10.108	Episode #10.108	0	\N	\N	\N	Talk-Show
tt13300500	tvEpisode	Episode #10.110	Episode #10.110	0	\N	\N	\N	Talk-Show
tt13300508	tvEpisode	Blade	Blade	0	2020	\N	9	Comedy,Talk-Show
tt13300512	tvEpisode	Episode #10.111	Episode #10.111	0	\N	\N	\N	Talk-Show
tt13300514	tvEpisode	Episode #10.112	Episode #10.112	0	\N	\N	\N	Talk-Show
tt13300516	tvEpisode	Episode #10.113	Episode #10.113	0	\N	\N	\N	Talk-Show
tt13300518	tvEpisode	Episode #10.114	Episode #10.114	0	\N	\N	\N	Talk-Show
tt13300520	tvEpisode	Episode #10.115	Episode #10.115	0	\N	\N	\N	Talk-Show
tt13300522	tvEpisode	Episode #10.116	Episode #10.116	0	\N	\N	\N	Talk-Show
tt13300524	tvEpisode	Episode #10.117	Episode #10.117	0	\N	\N	\N	Talk-Show
tt13300526	tvEpisode	Episode #10.118	Episode #10.118	0	\N	\N	\N	Talk-Show
tt13300530	tvEpisode	Prix Pantheon 2019 - Das Halbfinale	Prix Pantheon 2019 - Das Halbfinale	0	2019	\N	\N	Comedy
tt13300532	tvEpisode	Episode #10.119	Episode #10.119	0	\N	\N	\N	Talk-Show
tt13300534	tvEpisode	Episode #10.120	Episode #10.120	0	\N	\N	\N	Talk-Show
tt13300536	tvEpisode	Episode #1.5278	Episode #1.5278	0	1990	\N	\N	Drama,Mystery,Romance
tt13300538	tvEpisode	Episode #9.101	Episode #9.101	0	\N	\N	\N	Talk-Show
tt13300542	tvEpisode	Episode #9.102	Episode #9.102	0	\N	\N	\N	Talk-Show
tt13300544	tvEpisode	Episode #9.103	Episode #9.103	0	\N	\N	\N	Talk-Show
tt13300546	tvEpisode	Episode #2.26	Episode #2.26	0	2020	\N	\N	Crime,News
tt13300548	tvEpisode	Episode #9.104	Episode #9.104	0	\N	\N	\N	Talk-Show
tt13300550	tvEpisode	Episode #9.106	Episode #9.106	0	\N	\N	\N	Talk-Show
tt13300552	tvEpisode	Episode #9.105	Episode #9.105	0	\N	\N	\N	Talk-Show
tt13300554	tvEpisode	Episode #2.27	Episode #2.27	0	2020	\N	\N	Crime,News
tt13300556	tvEpisode	Episode #9.108	Episode #9.108	0	\N	\N	\N	Talk-Show
tt13300558	tvEpisode	Episode #9.107	Episode #9.107	0	\N	\N	\N	Talk-Show
tt13300560	tvEpisode	Episode #9.109	Episode #9.109	0	\N	\N	\N	Talk-Show
tt13300562	tvEpisode	Episode #2.28	Episode #2.28	0	2020	\N	\N	Crime,News
tt13300564	tvEpisode	Episode #9.110	Episode #9.110	0	\N	\N	\N	Talk-Show
tt13300566	tvEpisode	Episode #9.112	Episode #9.112	0	\N	\N	\N	Talk-Show
tt13300568	tvEpisode	Episode #9.111	Episode #9.111	0	\N	\N	\N	Talk-Show
tt13300570	tvEpisode	Episode #9.113	Episode #9.113	0	\N	\N	\N	Talk-Show
tt13300572	tvEpisode	Episode #2.29	Episode #2.29	0	2020	\N	\N	Crime,News
tt13300574	tvEpisode	Episode #9.114	Episode #9.114	0	\N	\N	\N	Talk-Show
tt13300576	tvEpisode	Episode #9.115	Episode #9.115	0	\N	\N	\N	Talk-Show
tt13300578	tvEpisode	Episode #2.30	Episode #2.30	0	2020	\N	\N	Crime,News
tt13300580	tvEpisode	Episode #9.116	Episode #9.116	0	\N	\N	\N	Talk-Show
tt13300582	tvEpisode	Episode #9.118	Episode #9.118	0	\N	\N	\N	Talk-Show
tt13300584	tvEpisode	Episode #9.119	Episode #9.119	0	\N	\N	\N	Talk-Show
tt13300586	tvEpisode	Episode #9.117	Episode #9.117	0	\N	\N	\N	Talk-Show
tt13300588	tvEpisode	Episode #9.120	Episode #9.120	0	\N	\N	\N	Talk-Show
tt13300596	tvEpisode	Episode #4.141	Episode #4.141	0	\N	\N	\N	Talk-Show
tt13300600	tvEpisode	Episode #4.142	Episode #4.142	0	\N	\N	\N	Talk-Show
tt13300602	tvEpisode	Episode #4.144	Episode #4.144	0	\N	\N	\N	Talk-Show
tt13300604	tvEpisode	Episode #4.143	Episode #4.143	0	\N	\N	\N	Talk-Show
tt13300606	tvEpisode	Episode #4.145	Episode #4.145	0	\N	\N	\N	Talk-Show
tt13300608	tvEpisode	Episode #4.146	Episode #4.146	0	\N	\N	\N	Talk-Show
tt13300610	tvEpisode	Episode #4.147	Episode #4.147	0	\N	\N	\N	Talk-Show
tt13300612	tvEpisode	Episode #4.148	Episode #4.148	0	\N	\N	\N	Talk-Show
tt13300614	tvEpisode	Episode #1.1	Episode #1.1	0	2020	\N	\N	Comedy,Romance
tt13300618	tvEpisode	Prix Pantheon 2019 - Das große Finale	Prix Pantheon 2019 - Das große Finale	0	2019	\N	\N	Comedy
tt13300622	tvEpisode	Episode #4.149	Episode #4.149	0	\N	\N	\N	Talk-Show
tt13300624	tvEpisode	Episode #4.150	Episode #4.150	0	\N	\N	\N	Talk-Show
tt13300628	tvEpisode	Episode #4.151	Episode #4.151	0	\N	\N	\N	Talk-Show
tt13300630	tvEpisode	Episode #4.152	Episode #4.152	0	\N	\N	\N	Talk-Show
tt13300634	tvEpisode	Episode #4.155	Episode #4.155	0	\N	\N	\N	Talk-Show
