tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0300003	movie	The House of the Seven Gables	The House of the Seven Gables	0	1967	\N	130	Drama
tt0300005	movie	Love	Hub	0	1948	\N	\N	\N
tt0300006	movie	Love and Madness	Hub wa junun	0	1948	\N	\N	\N
tt0300007	movie	The Man Who Would Be Queen	The Man Who Would Be Queen	0	2007	\N	\N	Comedy
tt0300008	movie	Huhoi	Huhoi	0	1967	\N	\N	Drama
tt0300015	movie	I Capture the Castle	I Capture the Castle	0	2003	\N	113	Drama,Romance
tt0300016	movie	I Love You Baby	I Love You Baby	0	2001	\N	110	Comedy,Drama,Romance
tt0300021	movie	The Son of Antar	Ibn Antar	0	1947	\N	\N	\N
tt0300022	movie	The Peasant's Son	Ibn el fellah	0	1948	\N	80	\N
tt0300023	movie	Iddangedo jeo beolbitteul	Iddangedo jeo beolbitteul	0	1965	\N	\N	Drama
tt0300025	movie	Punishment	El ikab	0	1948	\N	\N	\N
tt0300028	movie	Indian	Indian	0	2001	\N	178	Action,Crime,Drama
tt0300033	movie	Intaquam	Intaquam	0	1969	\N	144	Drama,Thriller
tt0300046	movie	Twice Married	Jawaz itnain	0	1948	\N	\N	\N
tt0300049	movie	Jenny	Jenny	0	1959	\N	78	Drama,Romance,Sport
tt0300051	movie	Jersey Girl	Jersey Girl	0	2004	\N	102	Comedy,Drama,Romance
tt0300057	movie	Jongjeom	Jongjeom	0	1966	\N	\N	Crime
tt0300058	movie	Jonni Nitro	Jonni Nitro	0	2000	\N	\N	Action,Animation,Mystery
tt0300059	movie	José María y María José: Una pareja de hoy	José María y María José: Una pareja de hoy	0	1973	\N	90	Comedy,Drama
tt0300060	movie	Breaking with Old Ideas	Jue lie	0	1976	\N	122	Drama
tt0300064	movie	Kabbarli	Kabbarli	0	2002	\N	53	Biography,Drama
tt0300067	movie	She Was an Angel	Kanat malakan	0	1948	\N	\N	\N
tt0300069	movie	Kart Racer	Kart Racer	0	2003	\N	94	Comedy,Drama,Family
tt0300074	movie	Immortality	Khulud	0	1948	\N	\N	Drama,Romance
tt0300079	movie	Kise moje zemlje	Kise moje zemlje	0	1963	\N	77	Documentary
tt0300080	movie	Kladenetzat	Kladenetzat	0	1991	\N	130	Drama
tt0300093	movie	Everyone Is Singing	El kul yughanni	0	1947	\N	\N	\N
tt0300097	movie	The Hunt of the Hare	To kynigi tou lagou	0	1999	\N	85	Crime,Drama
tt0300099	movie	The Little World	Küçük dünya	0	1961	\N	\N	Drama
tt0300100	movie	Playing with Fire	El laab bil nar	0	1948	\N	\N	\N
tt0300103	movie	If Youth Returned	Lait al shabab	0	1948	\N	\N	\N
tt0300105	movie	Land of Enchantment	Land of Enchantment	0	1990	\N	\N	Animation
tt0300106	movie	Landfall	Landfall	0	2001	\N	94	Adventure,Drama,Romance
tt0300107	movie	Langelandsrejsen	Langelandsrejsen	0	1943	\N	\N	\N
tt0300109	movie	The Last Great Wilderness	The Last Great Wilderness	0	2002	\N	95	Comedy,Drama
tt0300115	movie	Leela	Leela	0	2002	\N	97	Drama,Romance
tt0300133	movie	The Lick Observatory	The Lick Observatory	0	1968	\N	\N	\N
tt0300140	movie	Lilya 4-Ever	Lilja 4-ever	0	2002	\N	109	Crime,Drama
tt0300144	movie	Liva Weel	Liva Weel	0	1930	\N	\N	\N
tt0300147	movie	The Loft Tapes: Student Films from Notre Dame	The Loft Tapes: Student Films from Notre Dame	0	1999	\N	110	\N
tt0300148	movie	London Love	London Love	0	1926	\N	\N	Crime,Drama
tt0300149	movie	The Loner	The Loner	0	2001	\N	\N	Comedy,Drama
tt0300153	movie	Lost Zweig	Lost Zweig	0	2002	\N	113	Drama
